sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,6,18.454794189,5541,353639
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,7,17.429173644,4358,286665
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,8,18.373660363,3254,228221
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,9,18.376375474,2395,173060
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,10,17.466077475,1700,129946
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,11,17.363859741,1082,95151
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,12,17.448975657,669,64241
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,13,17.471547507,411,43511
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,14,16.469648106,244,30573
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,15,17.519598802,104,22259
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,16,17.414489862,39,15191
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,17,17.541611867,7,11954
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,18,17.462427448,1,10329
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,iter,19,16.470300714,0,10036
sssp_1789492460_929806,rnd10k_dense,frontier,8,4,final,0,14.376665772
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,prep,0,20.521330061
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,1,16.440107547,63,10063
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,2,15.370152211,2676,13115
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,3,15.367169455,9266,144438
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,4,15.392688544,8124,473173
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,5,16.407535197,6862,415575
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,6,16.512276273,5541,353639
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,7,16.416472413,4358,286665
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,8,15.369722051,3254,228221
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,9,16.447495533,2395,173060
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,10,15.369423451,1700,129946
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,11,15.398546821,1082,95151
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,12,15.474529685,669,64241
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,13,15.423250205,411,43511
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,14,15.368459423,244,30573
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,15,15.386208469,104,22259
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,16,15.357534309,39,15191
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,17,15.366097431,7,11954
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,18,15.421492351,1,10329
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,iter,19,15.375717850,0,10036
sssp_1789492861_949515,rnd10k_dense,frontier,4,8,final,0,14.382626796
sssp_1789493228_963071,rnd10k_dense,full,4,4,prep,0,17.429980582
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,1,15.386318232,63,10063
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,2,15.358215691,2676,13178
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,3,16.424298393,9266,147471
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,4,15.421931710,8124,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,5,17.405465175,6862,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,6,15.426855065,5541,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,7,15.364048723,4358,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,8,15.373929666,3254,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,9,15.416417686,2395,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,10,16.429236859,1700,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,11,15.429397505,1082,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,12,15.470981082,669,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,13,16.416891342,411,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,14,17.402415628,244,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,15,16.425728394,104,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,16,16.385430655,39,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,17,15.415494202,7,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,18,15.453186807,1,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,iter,19,15.406458766,0,510000
sssp_1789493228_963071,rnd10k_dense,full,4,4,final,0,15.412745499
sssp_1789493597_974766,rnd10k,full,2,2,prep,0,15.331619063
sssp_1789493597_974766,rnd10k,full,2,2,iter,1,16.391794857,2,10002
sssp_1789493597_974766,rnd10k,full,2,2,iter,2,16.414670196,20,10022
sssp_1789493597_974766,rnd10k,full,2,2,iter,3,16.355941556,122,10144
sssp_1789493597_974766,rnd10k,full,2,2,iter,4,16.352833205,563,10731
sssp_1789493597_974766,rnd10k,full,2,2,iter,5,16.381998122,2349,13575
sssp_1789493597_974766,rnd10k,full,2,2,iter,6,16.421674917,5634,25152
sssp_1789493597_974766,rnd10k,full,2,2,iter,7,16.415384398,5652,49193
sssp_1789493597_974766,rnd10k,full,2,2,iter,8,17.416986372,4413,59026
sssp_1789493597_974766,rnd10k,full,2,2,iter,9,16.375275358,3348,59638
sssp_1789493597_974766,rnd10k,full,2,2,iter,10,16.409909725,2354,59661
sssp_1789493597_974766,rnd10k,full,2,2,iter,11,16.378596824,1639,59661
sssp_1789493597_974766,rnd10k,full,2,2,iter,12,15.462853942,1126,59661
sssp_1789493597_974766,rnd10k,full,2,2,iter,13,16.411813282,820,59661
sssp_1789493597_974766,rnd10k,full,2,2,iter,14,16.379040197,546,59661
sssp_1789493597_974766,rnd10k,full,2,2,iter,15,16.392066192,309,59661
sssp_1789493597_974766,rnd10k,full,2,2,iter,16,15.359838339,149,59661
sssp_1789493597_974766,rnd10k,full,2,2,iter,17,15.446918212,67,59661
sssp_1789493597_974766,rnd10k,full,2,2,iter,18,15.409298355,37,59661
sssp_1789493597_974766,rnd10k,full,2,2,iter,19,16.475564381,13,59661
sssp_1789493597_974766,rnd10k,full,2,2,iter,20,17.379588499,6,59661
sssp_1789493597_974766,rnd10k,full,2,2,iter,21,17.453071234,1,59661
sssp_1789493597_974766,rnd10k,full,2,2,iter,22,16.341701267,0,59661
sssp_1789493597_974766,rnd10k,full,2,2,final,0,14.468335027
sssp_1789494025_984338,star10k,frontier,2,2,prep,0,16.381385350
sssp_1789494025_984338,star10k,frontier,2,2,iter,1,16.361446413,9999,19999
sssp_1789494025_984338,star10k,frontier,2,2,iter,2,16.502083511,0,10001
sssp_1789494025_984338,star10k,frontier,2,2,final,0,16.368094464
sssp_1789494101_987081,layered10k,frontier,2,2,prep,0,17.444094326
sssp_1789494101_987081,layered10k,frontier,2,2,iter,1,15.376874121,4,10004
sssp_1789494101_987081,layered10k,frontier,2,2,iter,2,14.415980298,13,10015
sssp_1789494101_987081,layered10k,frontier,2,2,iter,3,15.380198311,41,10051
sssp_1789494101_987081,layered10k,frontier,2,2,iter,4,15.430591519,84,10171
sssp_1789494101_987081,layered10k,frontier,2,2,iter,5,15.380838373,99,10346
sssp_1789494101_987081,layered10k,frontier,2,2,iter,6,15.431857736,97,10396
sssp_1789494101_987081,layered10k,frontier,2,2,iter,7,14.399276637,98,10385
sssp_1789494101_987081,layered10k,frontier,2,2,iter,8,15.352770956,99,10393
sssp_1789494101_987081,layered10k,frontier,2,2,iter,9,17.384688040,100,10421
sssp_1789494101_987081,layered10k,frontier,2,2,iter,10,16.361834768,98,10381
sssp_1789494101_987081,layered10k,frontier,2,2,iter,11,16.401002994,97,10421
sssp_1789494101_987081,layered10k,frontier,2,2,iter,12,15.393850105,99,10357
sssp_1789494101_987081,layered10k,frontier,2,2,iter,13,16.402134924,99,10404
sssp_1789494101_987081,layered10k,frontier,2,2,iter,14,15.450678866,99,10414
sssp_1789494101_987081,layered10k,frontier,2,2,iter,15,16.369105395,98,10371
sssp_1789494101_987081,layered10k,frontier,2,2,iter,16,16.396965905,96,10407
sssp_1789494101_987081,layered10k,frontier,2,2,iter,17,15.404063328,97,10386
sssp_1789494101_987081,layered10k,frontier,2,2,iter,18,15.376318406,98,10402
sssp_1789494101_987081,layered10k,frontier,2,2,iter,19,17.352564608,96,10391
sssp_1789494101_987081,layered10k,frontier,2,2,iter,20,16.414196567,97,10369
sssp_1789494101_987081,layered10k,frontier,2,2,iter,21,17.388732782,99,10384
sssp_1789494101_987081,layered10k,frontier,2,2,iter,22,16.387415810,95,10399
sssp_1789494101_987081,layered10k,frontier,2,2,iter,23,15.393347682,99,10389
sssp_1789494101_987081,layered10k,frontier,2,2,iter,24,17.467011438,98,10397
sssp_1789494101_987081,layered10k,frontier,2,2,iter,25,16.414495795,99,10407
sssp_1789494101_987081,layered10k,frontier,2,2,iter,26,15.352732966,98,10397
sssp_1789494101_987081,layered10k,frontier,2,2,iter,27,17.417722053,98,10403
sssp_1789494101_987081,layered10k,frontier,2,2,iter,28,15.407059078,99,10394
sssp_1789494101_987081,layered10k,frontier,2,2,iter,29,17.391011825,97,10387
sssp_1789494101_987081,layered10k,frontier,2,2,iter,30,16.445749288,95,10372
sssp_1789494101_987081,layered10k,frontier,2,2,iter,31,15.436981224,98,10407
sssp_1789494101_987081,layered10k,frontier,2,2,iter,32,16.396768860,99,10381
sssp_1789494101_987081,layered10k,frontier,2,2,iter,33,15.397240811,100,10392
sssp_1789494101_987081,layered10k,frontier,2,2,iter,34,15.448444043,98,10392
sssp_1789494101_987081,layered10k,frontier,2,2,iter,35,16.443449840,98,10390
sssp_1789494101_987081,layered10k,frontier,2,2,iter,36,16.428648152,99,10406
sssp_1789494101_987081,layered10k,frontier,2,2,iter,37,16.467816077,99,10406
sssp_1789494101_987081,layered10k,frontier,2,2,iter,38,16.398216359,97,10391
sssp_1789494101_987081,layered10k,frontier,2,2,iter,39,16.456475046,99,10381
sssp_1789494101_987081,layered10k,frontier,2,2,iter,40,15.403684311,97,10383
sssp_1789494101_987081,layered10k,frontier,2,2,iter,41,16.470841623,99,10421
sssp_1789494101_987081,layered10k,frontier,2,2,iter,42,16.421152489,98,10387
sssp_1789494101_987081,layered10k,frontier,2,2,iter,43,16.367452593,99,10401
sssp_1789494101_987081,layered10k,frontier,2,2,iter,44,15.487952730,99,10390
sssp_1789494101_987081,layered10k,frontier,2,2,iter,45,15.517453077,99,10425
sssp_1789494101_987081,layered10k,frontier,2,2,iter,46,15.379989625,97,10388
sssp_1789494101_987081,layered10k,frontier,2,2,iter,47,15.373666635,97,10384
sssp_1789494101_987081,layered10k,frontier,2,2,iter,48,16.495294398,98,10386
sssp_1789494101_987081,layered10k,frontier,2,2,iter,49,15.406237823,97,10391
sssp_1789494101_987081,layered10k,frontier,2,2,iter,50,15.353496793,97,10395
sssp_1789494101_987081,layered10k,frontier,2,2,iter,51,15.405099478,97,10405
sssp_1789494101_987081,layered10k,frontier,2,2,iter,52,14.355097085,96,10378
sssp_1789494101_987081,layered10k,frontier,2,2,iter,53,16.401140362,98,10407
sssp_1789494101_987081,layered10k,frontier,2,2,iter,54,15.436771038,99,10387
sssp_1789494101_987081,layered10k,frontier,2,2,iter,55,15.426384798,100,10406
sssp_1789494101_987081,layered10k,frontier,2,2,iter,56,16.402690907,96,10406
sssp_1789494101_987081,layered10k,frontier,2,2,iter,57,15.444114611,96,10372
sssp_1789494101_987081,layered10k,frontier,2,2,iter,58,16.447675508,98,10363
sssp_1789494101_987081,layered10k,frontier,2,2,iter,59,16.351944653,97,10382
sssp_1789494101_987081,layered10k,frontier,2,2,iter,60,16.386695135,98,10417
sssp_1789494101_987081,layered10k,frontier,2,2,iter,61,16.445510463,98,10391
sssp_1789494101_987081,layered10k,frontier,2,2,iter,62,16.351966117,99,10406
sssp_1789494101_987081,layered10k,frontier,2,2,iter,63,16.413065802,100,10420
sssp_1789494101_987081,layered10k,frontier,2,2,iter,64,15.450080145,99,10444
sssp_1789494101_987081,layered10k,frontier,2,2,iter,65,14.386818238,98,10391
sssp_1789494101_987081,layered10k,frontier,2,2,iter,66,16.411269303,99,10416
sssp_1789494101_987081,layered10k,frontier,2,2,iter,67,14.416795702,99,10453
sssp_1789494101_987081,layered10k,frontier,2,2,iter,68,16.468512403,99,10391
sssp_1789494101_987081,layered10k,frontier,2,2,iter,69,15.410723734,98,10403
sssp_1789494101_987081,layered10k,frontier,2,2,iter,70,17.391790332,96,10398
sssp_1789494101_987081,layered10k,frontier,2,2,iter,71,15.368716239,96,10399
sssp_1789494101_987081,layered10k,frontier,2,2,iter,72,16.351468224,98,10389
sssp_1789494101_987081,layered10k,frontier,2,2,iter,73,16.424319760,100,10420
sssp_1789494101_987081,layered10k,frontier,2,2,iter,74,16.417003914,99,10380
sssp_1789494101_987081,layered10k,frontier,2,2,iter,75,17.405664638,99,10391
sssp_1789494101_987081,layered10k,frontier,2,2,iter,76,15.419836578,98,10398
sssp_1789494101_987081,layered10k,frontier,2,2,iter,77,15.378036842,95,10404
sssp_1789494101_987081,layered10k,frontier,2,2,iter,78,16.400366769,96,10380
sssp_1789494101_987081,layered10k,frontier,2,2,iter,79,16.410472319,99,10384
sssp_1789494101_987081,layered10k,frontier,2,2,iter,80,16.408302332,98,10407
sssp_1789494101_987081,layered10k,frontier,2,2,iter,81,16.462467493,94,10383
sssp_1789494101_987081,layered10k,frontier,2,2,iter,82,16.393294588,98,10400
sssp_1789494101_987081,layered10k,frontier,2,2,iter,83,15.458908347,97,10398
sssp_1789494101_987081,layered10k,frontier,2,2,iter,84,15.849484507,95,10405
sssp_1789494101_987081,layered10k,frontier,2,2,iter,85,17.437814265,97,10347
sssp_1789494101_987081,layered10k,frontier,2,2,iter,86,16.403091209,98,10381
sssp_1789494101_987081,layered10k,frontier,2,2,iter,87,15.375837660,96,10380
sssp_1789494101_987081,layered10k,frontier,2,2,iter,88,16.342514368,99,10376
sssp_1789494101_987081,layered10k,frontier,2,2,iter,89,15.398101443,100,10400
sssp_1789494101_987081,layered10k,frontier,2,2,iter,90,16.376479012,96,10404
sssp_1789494101_987081,layered10k,frontier,2,2,iter,91,16.448108741,100,10387
sssp_1789494101_987081,layered10k,frontier,2,2,iter,92,15.433364222,98,10407
sssp_1789494101_987081,layered10k,frontier,2,2,iter,93,15.399765967,98,10385
sssp_1789494101_987081,layered10k,frontier,2,2,iter,94,15.424338960,99,10415
sssp_1789494101_987081,layered10k,frontier,2,2,iter,95,15.397195461,99,10409
sssp_1789494101_987081,layered10k,frontier,2,2,iter,96,16.453941508,98,10410
sssp_1789494101_987081,layered10k,frontier,2,2,iter,97,16.447840628,100,10413
sssp_1789494101_987081,layered10k,frontier,2,2,iter,98,16.388151469,98,10386
sssp_1789494101_987081,layered10k,frontier,2,2,iter,99,17.380411811,99,10387
sssp_1789494101_987081,layered10k,frontier,2,2,iter,100,16.470989965,0,10000
sssp_1789494101_987081,layered10k,frontier,2,2,final,0,16.355346381
